Post link,Post Content,User ID,User Nickname,User ID,Posted Date,Posted time,Reposts Count,Comments Count,Likes Count,Commenter ID,Commenter Nickname,Comment Nickname,Commented Date,Commented Time,Comment Content
 , , , , , , , , , ,2202374633,黄检元,m,2020/05/11,10:11:30,美国是毒窝吧
 , , , , , , , , , ,5052200391,Chan-东阳,m,2020/05/11,10:11:15,自由多好，别学我们
 , , , , , , , , , ,7375654205,小李杜白,m,2020/05/11,10:15:44,美国的体制问题。
 , , , , , , , , , ,5488887636,性本善666,m,2020/05/11,10:14:08,西方国家明白人太少
 , , , , , , , , , ,5496620742,9品带刀护卫,m,2020/05/11,10:11:54,美国其实是世界祸害
 , , , , , , , , , ,3903014899,牛仔裤的夏天9,f,2020/05/11,10:15:15,清醒的人还是有的！！！
 , , , , , , , , , ,5039346620,Y-BFly,f,2020/05/11,10:14:03,呜呜呜西大学生想回去看看宿舍
 , , , , , , , , , ,6368224453,沙颖之心,m,2020/05/11,10:25:40,美国以平等、自由、民主、博爰为幌子，维护的是华尔街银行家，大企业，军火商的利益，从不管不顾百姓的死活！
 , , , , , , , , , ,6380015790,那有只熊,m,2020/05/11,10:31:51,分析的十分透彻，条理清晰！
 , , , , , , , , , ,5695797014,珠海房黎思萍,f,2020/05/11,10:22:51,毒窝，对你们的情况我一点都不惊讶
 , , , , , , , , , ,5826119790,八月荷花2016,f,2020/05/11,10:22:58,真相只有一个:  他们其实真的不在乎国民
 , , , , , , , , , ,1963829684,万年课代表,m,2020/05/11,11:56:22,没办法，体制和文化问题，美国本来就是一个财团做主、经济立国的国家，而且各州相对独立，统一行动力差，这种制度可能在某些经济层面有好处，但绝对不利于处理疾病危机
 , , , , , , , , , ,2847692435,香山月歌,f,2020/05/11,11:39:41,并不是袭击啊，都是美国发源的原因
 , , , , , , , , , ,1608977612,黑米Spencer,f,2020/05/11,10:21:26,有点长，但说的非常中肯。对中国的指责只是为了掩盖他们的无能。
 , , , , , , , , , ,1942058983,我姑姑姓郑,f,2020/05/11,10:10:55,说的对
 , , , , , , , , , ,7369929961,柯罗诺斯之泪,m,2020/05/11,11:01:45,是美国滋生病毒，然后疫情袭击全球。别把顺序弄反了
 , , , , , , , , , ,2821309107,天涯海角月黄昏,m,2020/05/11,10:35:18,自由的美利坚啊，请停下你的脚步，等等你的人民
 , , , , , , , , , ,6460127998,低落2018,m,2020/05/11,10:34:21,世界是全世界人民的，不是美国政客的，民主世界和谐世界，开明的世界需要民主，人类同种同生，世界和平和谐
 , , , , , , , , , ,6460127998,低落2018,m,2020/05/11,10:31:27,在世界上不讲民主的美国
 , , , , , , , , , ,2408696441,水丽净水器,m,2020/05/11,10:22:46,小政府大社会，再加上追求所谓的“人权”与“自由”~
 , , , , , , , , , ,2643719102,KevX24,m,2020/05/11,10:19:09,哈哈哈南宁的鬼佬60，经常看他
 , , , , , , , , , ,2612987247,清汤能行,f,2020/05/11,10:16:25,
 , , , , , , , , , ,3799545291,xushengzzzz,m,2020/05/11,10:13:25,记得口罩戴起来哦，
 , , , , , , , , , ,5025510562,猫六aa,m,2020/05/11,10:11:57,但是🇺🇸人民不愿意啊，宁愿出来工作，宁愿死在“自由”的路上
 , , , , , , , , , ,6238726835,5阳光2如我1,f,2020/05/11,10:11:00,要为自己的国家，自己的人民负责！而不是甩锅！
 , , , , , , , , , ,6368224453,沙颖之心,m,2020/05/11,11:52:22,回复@居家奥特曼 的表态:今日之美国，当权者的谎言，难掩人民生活的困苦！
 , , , , , , , , , ,6321711644,做个温暖的小兔子,f,2020/05/11,11:31:17,甩锅王才不会听呢
 , , , , , , , , , ,2339131327,赵坚胜Plus,m,2020/05/11,10:38:00,这样的人更多一些就好了。
 , , , , , , , , , ,5395107556,萍踪--6002,f,2020/05/11,10:24:18,
 , , , , , , , , , ,1459118033,依伊不舍V,m,2020/05/11,10:22:11,到哪个国家不控制也会大规模，除了印度。
 , , , , , , , , , ,5581773989,仙蒂-瑞拉,m,2020/05/11,10:18:19,美国应该对全世界人民谢罪，让这么多病毒在全世界大流行，所有因此受害的人民应该联合起来向美国提起诉讼赔偿~
 , , , , , , , , , ,3562445257,骠骑校尉_,m,2020/05/11,10:17:23,美国神话经此一疫必然打破，那些视美国为神圣天堂而仰首向往的国人同胞，睁眼看看吧。
 , , , , , , , , , ,1824603365,旅游曝光君,m,2020/05/11,10:16:06,过来看看你，好久不互动了，走动一下
 , , , , , , , , , ,1112144242,环宇青春,f,2020/05/11,10:15:55,转发微博
 , , , , , , , , , ,1277615860,啾啾啾啾小麻雀,f,2020/05/11,10:14:20,@冬泳健将虞山先生 哟
 , , , , , , , , , ,3848066243,-LiuXin_,m,2020/05/11,10:11:25,说吧卡车还是子弹
 , , , , , , , , , ,2792417650,无末-绘,m,2020/05/11,10:32:52,这是那个在南宁的老外吧
 , , , , , , , , , ,1144711237,村里的二狗先森,m,2020/05/11,10:26:41,哈哈，背景是广西大学新校门！
 , , , , , , , , , ,3515475835,Bree是不咸的盐,f,2020/05/11,10:24:27,广西大学确实防控很严格 点个赞
 , , , , , , , , , ,5902789992,还是要热爱生活丫,f,2020/05/11,10:17:48,呀，西大的校门！
 , , , , , , , , , ,3951275598,流荡的羊,m,2020/05/11,12:08:46,这应该就是不自由毋宁死
 , , , , , , , , , ,2098729144,Juvia的Grey0,f,2020/05/11,12:02:32,有人才有财富。
 , , , , , , , , , ,2098729144,Juvia的Grey0,f,2020/05/11,12:02:22,说的挺好
 , , , , , , , , , ,1734922941,米煲饭,m,2020/05/11,11:49:03,laowai
 , , , , , , , , , ,5714472708,后来不了了之,m,2020/05/11,11:44:20,不，自由美利坚，快乐每一天，学啥中国
 , , , , , , , , , ,5394570561,中年少女rachel,f,2020/05/11,11:36:41,好像是西大的老师
 , , , , , , , , , ,2331105885,想做条不翻身的咸鱼,f,2020/05/11,11:33:43,美国政府拿人当韭菜，还只关注新鲜韭菜，老了的就不在意了，让我比较好奇的是感觉他们的年轻人也不太在乎，好像自己不会老不会被抛弃一样
 , , , , , , , , , ,1778899764,我心依旧sunny,m,2020/05/11,11:31:15,
 , , , , , , , , , ,1740417705,Dolphinfantasy,m,2020/05/11,11:29:01,gweilo60啊，几个月前还看到某公号写洋垃圾的时候点了这位大爷，想想是不是要凉了，结果没想到现在大爷又得到环球加持，看来是暂时安全了
 , , , , , , , , , ,6935055836,灵府长优闲,m,2020/05/11,11:20:40,没有用的，该不听的还是不听
 , , , , , , , , , ,1267078934,水溶冰沁,m,2020/05/11,11:19:13,美国出现这种事情很正常！财团嘛，肯定是只注重自己的钱包的！
 , , , , , , , , , ,2689591997,親親小月土月土,m,2020/05/11,11:18:43,因为有自由女神的庇护
 , , , , , , , , , ,5317989090,温妮老張,f,2020/05/11,11:12:23,比较客观
 , , , , , , , , , ,1949581477,桃枝夭遥C_0,f,2020/05/11,11:11:46,美国传播那么多疾病，是不是应该像全世界道歉赔款割地？？？
 , , , , , , , , , ,1483660230,Hazel_WHY,f,2020/05/11,11:10:55,南宁女婿。看过他的视频，他的评论很客观。
 , , , , , , , , , ,2883676555,无锡预言家,m,2020/05/11,11:07:14,国外也有敢说话的明白人！
 , , , , , , , , , ,7414466018,ELLA小主1798,f,2020/05/11,11:05:38,我油管上关注他的。他住在广西南宁，说话一直很客观
 , , , , , , , , , ,5984789523,ColorfuL凉山,m,2020/05/11,11:02:44,甩锅不是掩饰无能，而是展示无能
 , , , , , , , , , ,2477682737,布拉格不说话,f,2020/05/11,11:01:23,在我西大门口咩
 , , , , , , , , , ,5660375488,Rikoucyou,m,2020/05/11,10:57:17,医学院的学生还没搞医学吧？
 , , , , , , , , , ,7334286567,芙蓉花200210,f,2020/05/11,10:56:40,明白人
 , , , , , , , , , ,2509807360,zonghy是烧饼P,m,2020/05/11,10:56:39,也就得亏真的没有T病毒这玩意
 , , , , , , , , , ,1610975593,dear_Alisamo,f,2020/05/11,10:50:36,这算了说了公道话的
 , , , , , , , , , ,2099182034,woshiliumang,m,2020/05/11,10:46:32,有个思路清晰的人
 , , , , , , , , , ,2209062057,骆驼没有刺,m,2020/05/11,10:44:37,放到个人身上道理一样，一个人总是在抱怨，必定一事无成，一个人埋头苦干，终会开花结果
 , , , , , , , , , ,1634010997,星火扶摇,m,2020/05/11,10:40:27,甩锅就是无能的表现。
 , , , , , , , , , ,6619471535,阮峰123,m,2020/05/11,10:39:12,好熟悉的语法，这是外国公知
 , , , , , , , , , ,7349177634,驻梵蒂冈街道办主任,m,2020/05/11,10:38:43,都大流行了 也没有问责几个官员 
 , , , , , , , , , ,2080408291,赵娡韸,f,2020/05/11,10:36:33,心疼美国那些善良的人民，成了别人的牺牲品
 , , , , , , , , , ,2772781777,北国公主12,f,2020/05/11,10:33:30,一场疫情彻底暴露资本主义国家和社会主义国家的区别，西方政客不拿民众生命当回事，他们只会撒谎甩锅，他们只担心他们都股票
 , , , , , , , , , ,6204579751,zjq想一直p,m,2020/05/11,10:33:28,西方国家的傲慢终会付出代价
 , , , , , , , , , ,2110902665,兰亚章,m,2020/05/11,10:33:05,政客没有傻子，但不得不说一些对自己有利的假话。
 , , , , , , , , , ,1199593004,Carey-Yang,f,2020/05/11,10:31:03,西方人信奉“不自由 毋宁死”
 , , , , , , , , , ,2653721242,李摘黄瓜,f,2020/05/11,10:31:02,美国是真的体制有问题，人命如草芥
 , , , , , , , , , ,6116589588,天下无双68,m,2020/05/11,10:29:17,你了解这小玩意嘛？它年底还是以后几百年后失踪消失？有没有确定的答案？没答案又没有良药谁都不行把！//@小李杜白:美国的体制问题。
 , , , , , , , , , ,2056681960,由零開始-Xiao,m,2020/05/11,10:28:59,说得好
 , , , , , , , , , ,1458770205,刺猬君117,m,2020/05/11,10:28:55,此人不可留
 , , , , , , , , , ,6170012076,youndblood,f,2020/05/11,10:28:03,认真看完了，感受是外国理智的人是有的，可是外国政治新闻把人民当成聋子使，大多群众被蒙在鼓里。政客把矛盾转移中国掩饰自己的无能。
 , , , , , , , , , ,5115919526,秋荷听雨-,f,2020/05/11,10:27:06,爱人民才是值得爱的国家，比如中国
 , , , , , , , , , ,2466717752,KalAliceDianaLaraEl,m,2020/05/11,10:26:12,别说实话
 , , , , , , , , , ,2119333102,天秤座Dohko,m,2020/05/11,10:22:55,转发微博
 , , , , , , , , , ,5542266146,杨骏20499,m,2020/05/11,10:20:29,美帝不怕死很多人。反正绿卡一发，大家打破头争着去。
 , , , , , , , , , ,6520584891,不太聪明的禾尾,f,2020/05/11,10:20:20,自由诚可贵，生命价更高
 , , , , , , , , , ,7328327572,fanqimeng777,f,2020/05/11,10:20:05,每个人都看的挺透
 , , , , , , , , , ,5789880547,司马徽音,f,2020/05/11,10:19:59,社会体系不同，美国是经济第一位，人命排末
 , , , , , , , , , ,1811746327,东海种草人,m,2020/05/11,10:16:23,这种体制的优势啊
 , , , , , , , , , ,5403261670,我不知道了我,f,2020/05/11,10:16:15,好多事根本没有必要用武力解决争端
 , , , , , , , , , ,2847967692,卓戈卡丽熙,m,2020/05/11,10:14:31,中国🇨🇳🇨🇳
 , , , , , , , , , ,6183495776,bakeboom,f,2020/05/11,10:14:25,世界上没有了美国会清净很多
 , , , , , , , , , ,5293683808,冬天雨天晴天,m,2020/05/11,10:12:26,在美利坚，一切都是自由的，包括枪击和病毒
 , , , , , , , , , ,2704495965,春临华夏,m,2020/05/11,10:11:27,he chei
 , , , , , , , , , ,3966370683,围观内蒙古,m,2020/05/11,10:11:06,这才是理性的发言！
 , , , , , , , , , ,1803512331,百事可乐的新家,m,2020/05/11,12:06:43,严格管控有时确实会影响到个人自由或者小群体自由，但是从公众利益来说是利益最大化的，疫情面前，铁腕管控是负责任的做法
 , , , , , , , , , ,6177388828,MianWW,m,2020/05/11,11:40:20,世界上只有一种病，叫做穷病。美国这种资本主义的社会就更不说了，
 , , , , , , , , , ,7347302853,东硕教育-国老师13134476116,f,2020/05/11,11:06:00,[加油][加油][加油]对
 , , , , , , , , , ,5814577809,cvdghy,m,2020/05/11,11:01:20,转发微博
 , , , , , , , , , ,5879413307,我woo199106,m,2020/05/11,10:56:56,美国民众清醒清醒吧、
 , , , , , , , , , ,6812243736,托尼托尼乔巴45135,m,2020/05/11,10:55:07,多一半无知的人民才能选出一个白痴的总桶，别以为美国人民是无辜的
 , , , , , , , , , ,6571823397,instkd,m,2020/05/11,10:43:28,美国病毒
 , , , , , , , , , ,1765456660,SepShaw,f,2020/05/11,10:36:11,连最基本的生存权都保障不了，美国政客还有啥脸面说其他的
 , , , , , , , , , ,7337368696,樱桃派Ivy,f,2020/05/11,10:26:27,我们也在向高度自律行进中
 , , , , , , , , , ,5661669159,风云变幻小小尘,m,2020/05/11,11:05:01,加拿大自己控制得好么？多少人口？感染多少人？死亡率多少？也不是没有控制住嘛！五十步笑百步。
 , , , , , , , , , ,6896444785,或许你会喜欢科比吧,m,2020/05/11,10:12:38,自由第一
 , , , , , , , , , ,7301701326,林秀清风扬,m,2020/05/11,12:01:15,说的太对了
 , , , , , , , , , ,3186173375,我係化骨龙,m,2020/05/11,11:33:11,自由民主第一？
 , , , , , , , , , ,7140551810,奔跑的大盘鸡-,m,2020/05/11,10:59:18,他为啥不戴口罩
 , , , , , , , , , ,2050702761,脑壳要补丁,m,2020/05/11,10:51:10,中外思维方式的差别
 , , , , , , , , , ,1408454784,mkm1408454784,m,2020/05/11,10:34:36,这人脑子不好使。
 , , , , , , , , , ,3783059921,数据终端,m,2020/05/11,10:27:44,这国怎我陷思定体问
 , , , , , , , , , ,6470138271,古月XH,m,2020/05/11,10:19:36,freedom
 , , , , , , , , , ,1731092043,乱选评论,m,2020/05/11,10:15:13,好莱坞大片可真的讽刺。我敢保证，真有外星人入侵，美国政府绝对是带路党！
 , , , , , , , , , ,3603408421,种花家小工匠,m,2020/05/11,10:12:37,转发微博
 , , , , , , , , , ,2054003787,思慕如糖16,f,2020/05/11,12:07:34,@清新独特有创意
 , , , , , , , , , ,3493423610,文艺016,m,2020/05/11,11:45:05,码啦~
 , , , , , , , , , ,5671033878,-Prajna-,m,2020/05/11,11:31:56,西方国家，很多是表面支持美国，其实都在不同程度的政府干预。这叫心服口不服，双标的紧！
 , , , , , , , , , ,7444559092,汲予2020,m,2020/05/11,11:19:19,可惜这样明事理的人太少。
 , , , , , , , , , ,7436375976,蘑菇圆咕噜,f,2020/05/11,11:12:02,锅甩得倒是一级棒
 , , , , , , , , , ,7449629186,云梦箫·陈,m,2020/05/11,10:35:46,美国人民就是地主家长工，身体好就干活，待遇好，一旦身体不适就……
 , , , , , , , , , ,5023685439,悲欢离合常回首,m,2020/05/11,10:34:04,这些话，全中国老百姓都很明白。西方是揣着明白装糊涂，再说，自由世界根本听不进忠言。
 , , , , , , , , , ,6027844154,东安门大街22号,f,2020/05/11,10:23:33,这才是社会主义国家公民的觉悟。还不革命！
 , , , , , , , , , ,3209549884,我的猫猫猫猫猫猫猫呢,m,2020/05/11,10:15:18,美国 你可以的 加油
https://m.weibo.cn/detail/4503341810325062,【反常！#纽约遭罕见暴风雪袭击#疫情双重威胁 民众生活陷入困境】5月10日，随着夏天日益临近，一场反常的暴风雪突然袭击美国纽约州。据报道，这场暴风雪源自于极地冷空气南下，气象局称部分地区5月降雪量甚至将超过2月。突如其来的暴风雪加上新冠病毒，让纽约民众纷纷感慨：真是困难的2020年。纽约遭罕见暴风雪袭击疫情双重威胁 民众生活陷入困境,2028810631,新浪新闻,m,2020/05/11,10:23:38,32,67,158, , , , , , 
 , , , , , , , , , ,2065811075,人类迷惑行为bot,f,2020/05/11,10:23:59,好大的冤情啊！
 , , , , , , , , , ,5784232467,爱做饭的帅大叔,m,2020/05/11,10:27:37,特朗普：感谢这场暴风雪，它来得太及时了，你们都知道，病毒是不耐低温的，很显然这场暴风雪会让纽约的病毒消失很多，我们一直在尝试做些什么，现在它来了，没人比我更懂暴风雪怎么用低温阻止病毒的传播，很明显我比奥巴马做的好太多了
 , , , , , , , , , ,2828984100,青铜狮子,f,2020/05/11,10:24:45,怨气冲天啊
 , , , , , , , , , ,3904618488,钱包钥匙和手机,f,2020/05/11,10:25:12,有些说法和做法老天都看不下去了
 , , , , , , , , , ,1674019814,山谷问道,m,2020/05/11,10:24:17,美帝国主义必定灭亡。。。。
 , , , , , , , , , ,5267800301,Linda学友,m,2020/05/11,12:11:01,凡时行者，春时应暖而反大寒，夏时应热而反大凉，秋时应凉而反大热，冬时应寒而反大温，此非其时而有其气。《伤寒杂病论》
 , , , , , , , , , ,1920941884,默默大夜猫,f,2020/05/11,10:42:55,唉😔极端天气是在教训人类。。。。
 , , , , , , , , , ,7414516045,知渔日记,m,2020/05/11,10:24:54,望平安
 , , , , , , , , , ,1740276941,灰魅妖影,f,2020/05/11,10:54:19,这是因新冠死去人的灵魂对特朗普政府的控诉
 , , , , , , , , , ,3246871021,秀秀在衡丶阳,f,2020/05/11,10:54:54,美帝国的所作所为老天爷也看不过了，自古以来做了那么多坏事，老天有眼。
 , , , , , , , , , ,3971626110,鲸鱼阿茶,f,2020/05/11,10:26:24,冤情好重，摊上这噩梦般的执政人也是为哪些流浪汉普通市民默哀
 , , , , , , , , , ,6070375400,襄象溪,f,2020/05/11,10:25:02,我只希望都安好
 , , , , , , , , , ,1930921172,可乐酥肉糊糊喵,m,2020/05/11,11:12:16,有冤啊！！
 , , , , , , , , , ,1898328835,彼岸的命運谁知道,m,2020/05/11,10:42:34,大自然的谴责
 , , , , , , , , , ,2339489643,augustuswatermelon,m,2020/05/11,10:30:16,特朗普主唱的歌剧《借北风》
 , , , , , , , , , ,6289314227,HULU123657,m,2020/05/11,10:27:40,大自然的力量，人是无法抗衡的
 , , , , , , , , , ,5311186723,我健康我成长我快乐,f,2020/05/11,10:25:57,哇。。
 , , , , , , , , , ,1851040130,-虔信之力-,m,2020/05/11,12:00:56,也不算很反常，纽约地区基本每年四月份都会有一次大雪。今年稍微反常点。
 , , , , , , , , , ,6666634365,阿毛的烟火a,f,2020/05/11,11:58:28,都难，你们是怪在那个总统
 , , , , , , , , , ,1878014893,ChocolateStarrrrrrrrrrfish,m,2020/05/11,11:53:31,6月飞雪说的差不多就是这种了吧？虽然现在5月
 , , , , , , , , , ,1286415424,无限风光在险峰8848,m,2020/05/11,11:52:12,天宅人祸！
 , , , , , , , , , ,6027894500,PDFGWR,m,2020/05/11,11:44:53,美丽的风景线
 , , , , , , , , , ,7054607896,锦鲤宝猫,f,2020/05/11,11:44:26,美国报应来了覆灭一定的加油看好你们欧美
 , , , , , , , , , ,7364885247,-德古拉伯爵夫人-,f,2020/05/11,11:31:54,想到《后天》这部电影了。
 , , , , , , , , , ,7354627804,五行分析,m,2020/05/11,11:29:52,气候异常！
 , , , , , , , , , ,1095548807,Joe地盘,m,2020/05/11,11:28:53,老天都看不下去了
 , , , , , , , , , ,3537178631,_xxiaona,f,2020/05/11,11:08:30,。
 , , , , , , , , , ,3178220823,CANDY--ANDY,f,2020/05/11,11:06:35,冤啊
 , , , , , , , , , ,7240585877,一只活在伊宁的大鱼海棠,f,2020/05/11,11:00:02,感觉疫情的操作就是天气变冷，疫情上升
 , , , , , , , , , ,6306456446,猪咪葵宝的兔兔农宝,f,2020/05/11,10:57:12,冤情好大呀
 , , , , , , , , , ,2369407577,匠人2月3日,m,2020/05/11,10:48:08,美丽风景线再多来一点
 , , , , , , , , , ,5384466963,为什么带我的九筒,m,2020/05/11,10:46:15,方方：天空在为冤者流泪
 , , , , , , , , , ,7371685945,阿全2020,m,2020/05/11,10:45:18,因為政府的怠惰與川普政府的各種倒行逆施，導致兩個月內死了幾萬人，這冤情能不大嗎？
 , , , , , , , , , ,1351983383,东四路,m,2020/05/11,10:44:34,
 , , , , , , , , , ,1110937135,筆神經,f,2020/05/11,10:33:04,窦娥都看不下去了
 , , , , , , , , , ,6475318489,天堂的圣骑士,m,2020/05/11,10:31:44,这是我的战争。美国版
 , , , , , , , , , ,5533619681,陈丿Mr,m,2020/05/11,10:31:37,
 , , , , , , , , , ,6462954971,辉哥5479,m,2020/05/11,10:30:12,资本主义国家人民生活在水深火热之中，我们快去解放他们！
 , , , , , , , , , ,6853380802,谁是文豆豆,f,2020/05/11,10:28:11,屋漏偏逢连夜雨
 , , , , , , , , , ,1838840240,Andrews喜欢晒太阳,f,2020/05/11,10:26:10,世界末日的节奏了吧
 , , , , , , , , , ,2013598133,葡萄酒吉他,m,2020/05/11,10:25:58,《后天》
 , , , , , , , , , ,1689066790,十三限是个很特别的名字,m,2020/05/11,10:25:32,五月飞雪…窦娥都要佩服
 , , , , , , , , , ,5606617209,闲人阿健A,m,2020/05/11,10:25:31,
 , , , , , , , , , ,5736817991,喜糖哦,m,2020/05/11,10:25:27,后天！！！！！
 , , , , , , , , , ,2255368165,魔寨飘雪,m,2020/05/11,10:25:16,后天
 , , , , , , , , , ,6867105796,丛林深处小蜜蜂,m,2020/05/11,10:25:05,欢迎互动
 , , , , , , , , , ,1010781532,T爱Godfrey,f,2020/05/11,10:24:41,惨啊
 , , , , , , , , , ,7313777861,南丁波儿,m,2020/05/11,10:24:25,天亡米国？
 , , , , , , , , , ,2407684164,取名中,m,2020/05/11,10:31:30,别再甩锅了
 , , , , , , , , , ,7340197266,久羽6688,m,2020/05/11,10:26:08,不经意间想到“胡天八月即飞雪”
 , , , , , , , , , ,2687931785,世界一米粒,m,2020/05/11,10:25:02,老天爷看不下去了，果断出手制止外出
 , , , , , , , , , ,7338822183,于中川7998,m,2020/05/11,10:27:25,祈求平安
 , , , , , , , , , ,7324396660,心瘾80714,m,2020/05/11,10:27:49,。
https://m.weibo.cn/detail/4503341813853225,【反常！#纽约遭罕见暴风雪袭击#疫情双重威胁 民众生活陷入困境】5月10日，随着夏天日益临近，一场反常的暴风雪突然袭击美国纽约州。据报道，这场暴风雪源自于极地冷空气南下，气象局称部分地区5月降雪量甚至将超过2月。突如其来的暴风雪加上新冠病毒，让纽约民众纷纷感慨：真是困难的2020年。纽约遭罕见暴风雪袭击疫情双重威胁 民众生活陷入困境,2318910945,新浪新闻客户端,m,2020/05/11,10:23:38,15,29,65, , , , , , 
 , , , , , , , , , ,2698738951,美女尤物天天看,f,2020/05/11,10:28:51,可能是纽约民众冤情太多
 , , , , , , , , , ,6884000743,低调的板绿根,m,2020/05/11,10:31:15,可怜啊上天也不眷顾下纽约
 , , , , , , , , , ,2068192287,哎呦酱19ss,m,2020/05/11,10:39:12,暴风雪加新冠的纽约，真·全境封锁
 , , , , , , , , , ,6519566478,采茶换酒,f,2020/05/11,10:49:02,都是美国作的孽
 , , , , , , , , , ,5390006643,_康弘_,m,2020/05/11,10:25:37,。。纽约感觉纬度也不是特别高啊，确实反常，而我在家里已经短袖短裤空调了。
 , , , , , , , , , ,5267800301,Linda学友,m,2020/05/11,12:11:13,凡时行者，春时应暖而反大寒，夏时应热而反大凉，秋时应凉而反大热，冬时应寒而反大温，此非其时而有其气。《伤寒杂病论》
 , , , , , , , , , ,5905451101,丰盛家陈皮,m,2020/05/11,12:03:08,6月飞霜，冤死的人太多
 , , , , , , , , , ,1683332960,中华龙会,m,2020/05/11,11:21:12,转发微博
 , , , , , , , , , ,2795150131,左飞雁,m,2020/05/11,11:08:53,中国陕西和东北也在下。只是谁能应负的了的问题！这种天气对谁都是一样，影响最大的是未来的农产品供应。
 , , , , , , , , , ,5904491338,准备好跟你走,m,2020/05/11,11:07:24,想起一部电影，后天
 , , , , , , , , , ,1625993121,属于我的那片星空,f,2020/05/11,11:03:56,连上天都看不过特朗普了？
 , , , , , , , , , ,2947448755,童年网创始人金土地,m,2020/05/11,11:01:38,的确是美国的新冠疫情死难者太冤了啊！
 , , , , , , , , , ,2680774985,奶盖尔打豆豆,m,2020/05/11,11:00:23,winter is coming
 , , , , , , , , , ,6496252206,sunshine071285,f,2020/05/11,10:51:12,冤死的太多
 , , , , , , , , , ,5756885669,喵喵胡辣汤,m,2020/05/11,10:43:56,下雪也挡不住我们复产复工的念头
 , , , , , , , , , ,6424309489,洁p姿势不对起来重睡,f,2020/05/11,10:29:01,死的人太多，冤啊
 , , , , , , , , , ,1857582450,灵儿288,f,2020/05/11,10:27:05,好可怕
 , , , , , , , , , ,2611019313,心洁2013,f,2020/05/11,10:24:51,后天来了吗？
 , , , , , , , , , ,6002120130,effervescense-,f,2020/05/11,12:03:20,本人就在纽约 雪是下了但根本没那么夸张 什么暴风雪能理智点发文么
 , , , , , , , , , ,6351117422,世界第一最搞,m,2020/05/11,11:49:10,请给予死刑
https://m.weibo.cn/detail/4503341285384856,【#长春发布舒兰来返长人员管控公告#：一律隔离21天】#长春对舒兰来返长人员一律隔离21天#据@长春发布 ，5月10日，舒兰市风险等级调整为高风险。11日，长春市疫情防控工作领导小组发布公告称，对舒兰市来(返)长春人员，一律实行 “集中隔离14天+居家单独隔离7天”的隔离措施。各社区(村屯)，要在前期工作基础上于5月12日18时前完成辖区内舒兰市来(返)长春人员的摸底排查、登记工作。#关注新冠肺炎#,1784473157,中国新闻网,m,2020/05/11,10:21:33,33,46,101, , , , , , 
 , , , , , , , , , ,5850773036,女神,f,2020/05/11,10:24:23,长春加油啊！严格执行防控措施，早日清零🙏
 , , , , , , , , , ,6508492693,徐鲁,m,2020/05/11,10:44:07,摸底排查，严格防控希望全国都能早日清零
 , , , , , , , , , ,7274387129,眷眷流年d,f,2020/05/11,10:35:36,非常赞，一定严控
 , , , , , , , , , ,6256522550,漫游男友,m,2020/05/11,10:34:00,谨慎点好
 , , , , , , , , , ,2149349982,Arrun_皓月居士,m,2020/05/11,11:06:18,刚到单位，主任通知我们都赶紧回家，具体复工日期等通知。
 , , , , , , , , , ,6336425203,科比今天复活了吗,m,2020/05/11,10:21:57,现在中美两国都发现了宠物身上带有新冠病毒的案例 希望国内能够人道毁灭流浪猫流浪狗 个人观点，不喜勿喷
 , , , , , , , , , ,1675167175,一丝一缕一炊烟,m,2020/05/11,11:45:30,转发微博
 , , , , , , , , , ,5936175668,schiggy,m,2020/05/11,11:17:17,加油💪
 , , , , , , , , , ,5880139240,全球超级搞笑视频,m,2020/05/11,10:42:43,
 , , , , , , , , , ,6227941017,素书斋主人,m,2020/05/11,10:34:20,每天打卡支持
 , , , , , , , , , ,6555914107,呀儿呦-,m,2020/05/11,10:36:26,我们一个大办公室老多舒兰回来得了，还在上班，能不能有人管管啊，不是要隔离么
 , , , , , , , , , ,1871761290,对面一枝花笑的乐哈哈,m,2020/05/11,11:08:07,希望尽快出来新冠检测仪器，一天的周期太长了。
 , , , , , , , , , ,5023266201,juelideyitian,f,2020/05/11,10:57:58,【#长春发布舒兰来返长人员管控公告#：一律隔离21天】多了七天
 , , , , , , , , , ,1803972554,可爱熊宝宝s的妈,f,2020/05/11,10:48:28,很科学，虽然对当地人员流动带来了麻烦，但是保障自己安全也是保障了自己朋友和家人安全，感谢！希望近期有舒兰外出的居民都能先自觉戴口罩和有可能的话去做一下检测。感谢！
 , , , , , , , , , ,3458158600,川藏上的兵,m,2020/05/11,10:47:12,加强防控措施。
 , , , , , , , , , ,1216375635,辰时赏雨,m,2020/05/11,10:40:06,"21天,合理.最好4周.现在某些,无症状感染,个案,有超长待机的."
 , , , , , , , , , ,6388105599,QQQjie102,f,2020/05/11,10:38:52,
 , , , , , , , , , ,6178050662,长春刘杨,f,2020/05/11,10:28:49,加强防护，大家一起抗击疫情！
 , , , , , , , , , ,2683776213,邛崃教育,m,2020/05/11,10:28:01,【#长春发布舒兰来返长人员管控公告#：一律隔离21天】
 , , , , , , , , , ,6514982315,无端锦瑟1987,f,2020/05/11,10:26:48,我的大长春挺住呀
 , , , , , , , , , ,6352373249,开微博只为孟鹤堂Tt,f,2020/05/11,10:24:29,长春人民瑟瑟发抖啊
 , , , , , , , , , ,6075568080,woai肖战,f,2020/05/11,12:00:52,长春一定要加油努力挺过去！
